172	23.165403	-22.448484	23.111546	-23.749098	11	Aquarius
173	23.666176	5.632174	23.701317	1.776169	12	Pisces
174	23.701317	1.776169	23.449215	1.249048	12	Pisces
175	23.449215	1.249048	23.286491	3.283048	12	Pisces
176	23.286491	3.283048	23.339588	5.380073	12	Pisces
177	23.339588	5.380073	23.4664	6.382749	12	Pisces
178	23.4664	6.382749	23.666176	5.632174	12	Pisces
179	23.666176	5.632174	23.988941	6.864034	12	Pisces
180	23.988941	6.864034	0.811309	7.58596	12	Pisces
181	0.811309	7.58596	1.049277	7.883898	12	Pisces
182	1.049277	7.883898	1.229185	7.58596	12	Pisces
183	1.229185	7.58596	1.503441	6.142107	12	Pisces
184	1.503441	6.142107	1.690989	5.483205	12	Pisces
185	1.690989	5.483205	1.893051	3.202834	12	Pisces
186	1.893051	3.202834	1.75707	9.150135	12	Pisces
187	1.75707	9.150135	1.525213	15.343808	12	Pisces
188	1.525213	15.343808	1.445381	19.234192	12	Pisces
189	1.445381	19.234192	1.229567	24.585617	12	Pisces
190	1.229567	24.585617	1.194808	30.097469	12	Pisces
191	1.194808	30.097469	1.324678	27.26133	12	Pisces
192	1.324678	27.26133	1.229567	24.585617	12	Pisces
193	17.581964	12.564963	16.961622	9.385048	13	Ophiuchus
194	17.581964	12.564963	17.724066	4.566473	13	Ophiuchus
195	16.961622	9.385048	17.724066	4.566473	13	Ophiuchus
196	17.724066	4.566473	17.172857	-15.72196	13	Ophiuchus
197	17.172857	-15.72196	16.618996	-10.571071	13	Ophiuchus
198	16.618996	-10.571071	16.961622	9.385048	13	Ophiuchus
199	17.724066	4.566473	17.798176	2.71582	13	Ophiuchus
200	17.798176	2.71582	18.010176	2.927814	13	Ophiuchus
201	18.010176	2.927814	18.091154	2.498096	13	Ophiuchus
202	18.091154	2.498096	18.007885	-3.689848	13	Ophiuchus
203	18.007885	-3.689848	17.983438	-9.791847	13	Ophiuchus
204	16.961622	9.385048	16.5151	1.982434	13	Ophiuchus
205	16.5151	1.982434	16.305016	-4.703983	13	Ophiuchus
206	17.172857	-15.72196	17.350096	-21.102034	13	Ophiuchus
207	17.350096	-21.102034	17.52352	-23.972551	13	Ophiuchus
208	17.52352	-23.972551	17.439098	-24.190275	13	Ophiuchus
209	17.439098	-24.190275	17.366522	-25.003876	13	Ophiuchus
210	17.366522	-25.003876	17.455528	-29.874016	13	Ophiuchus
211	16.618996	-10.571071	16.518539	-16.615774	13	Ophiuchus
212	16.518539	-16.615774	16.450165	-18.466429	13	Ophiuchus
213	16.450165	-18.466429	16.40127	-20.030602	13	Ophiuchus
214	16.40127	-20.030602	16.535345	-21.474457	13	Ophiuchus
215	15.853887	20.981712	15.811869	18.134111	14	Serpens
216	15.811869	18.134111	15.940598	15.641747	14	Serpens
217	15.940598	15.641747	15.769468	15.418293	14	Serpens
218	15.769468	15.418293	15.691924	19.675369	14	Serpens
219	15.691924	19.675369	15.811869	18.134111	14	Serpens
220	15.769468	15.418293	15.579999	10.525233	14	Serpens
221	15.579999	10.525233	15.737764	6.417127	14	Serpens
222	15.737764	6.417127	15.846628	4.4748	14	Serpens
223	15.846628	4.4748	15.826766	-3.414828	14	Serpens
224	15.826766	-3.414828	16.238548	-3.689848	14	Serpens
225	16.238548	-3.689848	16.305016	-4.703983	14	Serpens
226	16.305016	-4.703983	16.463533	-8.365183	14	Serpens
227	16.463533	-8.365183	16.829842	-10.783065	14	Serpens
228	16.829842	-10.783065	17.346657	-12.851442	14	Serpens
229	17.346657	-12.851442	17.62628	-15.401104	14	Serpens
230	17.62628	-15.401104	17.690071	-12.87436	14	Serpens
231	17.690071	-12.87436	17.983438	-9.791847	14	Serpens
232	17.983438	-9.791847	18.355099	-2.881977	14	Serpens
233	18.355099	-2.881977	18.937231	4.194051	14	Serpens
234	2.520247	89.249626	17.536123	86.579643	15	Ursa Minor
235	17.536123	86.579643	16.765675	82.036087	15	Ursa Minor
236	16.765675	82.036087	15.733944	77.801933	15	Ursa Minor
237	15.733944	77.801933	16.291264	75.75074	15	Ursa Minor
238	16.291264	75.75074	15.345463	71.831711	15	Ursa Minor
239	15.345463	71.831711	14.845067	74.146461	15	Ursa Minor
240	14.845067	74.146461	15.733944	77.801933	15	Ursa Minor
241	6.313176	69.316429	7.000328	76.959686	16	Camelopardalis
242	7.000328	76.959686	4.899916	66.325584	16	Camelopardalis
243	4.899916	66.325584	3.839194	71.310318	16	Camelopardalis
244	3.839194	71.310318	3.825061	65.534904	16	Camelopardalis
245	3.825061	65.534904	5.056139	60.447041	16	Camelopardalis
246	5.056139	60.447041	4.899916	66.325584	16	Camelopardalis
247	5.056139	60.447041	4.953772	53.760624	16	Camelopardalis
248	3.825061	65.534904	3.483961	59.948566	16	Camelopardalis
249	3.483961	59.948566	3.498093	58.877136	16	Camelopardalis
250	23.655861	77.612854	21.477833	70.542557	17	Cepheus
251	21.477833	70.542557	22.828505	66.199539	17	Cepheus
252	22.828505	66.199539	23.655861	77.612854	17	Cepheus
253	21.477833	70.542557	20.493458	62.985245	17	Cepheus
254	20.493458	62.985245	20.755123	61.833599	17	Cepheus
255	20.755123	61.833599	21.310141	62.584175	17	Cepheus
256	21.310141	62.584175	21.725742	58.785465	17	Cepheus
257	21.725742	58.785465	22.250959	57.0494	17	Cepheus
258	22.250959	57.0494	22.181055	58.195316	17	Cepheus
259	22.181055	58.195316	21.75783	61.13459	17	Cepheus
260	22.181055	58.195316	22.486252	58.41877	17	Cepheus
261	22.486252	58.41877	22.828505	66.199539	17	Cepheus
262	0.152789	59.152157	0.675326	56.528011	18	Cassiopeia
263	0.675326	56.528011	0.944999	60.716331	18	Cassiopeia
264	0.944999	60.716331	1.430484	60.235046	18	Cassiopeia
265	1.430484	60.235046	1.907184	63.684254	18	Cassiopeia
266	17.942947	51.480251	17.892145	56.866055	19	Draco
267	17.892145	56.866055	17.535742	55.181561	19	Draco
268	17.535742	55.181561	17.507095	52.316772	19	Draco
269	17.507095	52.316772	17.942947	51.480251	19	Draco
270	17.892145	56.866055	19.209217	67.660576	19	Draco
271	19.209217	67.660576	19.539249	69.648743	19	Draco
272	19.539249	69.648743	19.803202	70.26754	19	Draco
273	19.209217	67.660576	18.346312	71.333237	19	Draco
274	18.346312	71.333237	18.351278	72.731255	19	Draco
275	18.346312	71.333237	17.146502	65.712524	19	Draco
276	17.146502	65.712524	16.399359	61.501282	19	Draco
277	16.399359	61.501282	16.031515	58.562012	19	Draco
278	16.031515	58.562012	15.415364	58.963081	19	Draco
279	15.415364	58.963081	14.073081	64.360344	19	Draco
280	14.073081	64.360344	12.557758	69.780525	19	Draco
281	12.557758	69.780525	11.52298	69.333618	19	Draco
282	13.791945	49.314472	13.398497	54.935188	20	Ursa Major
283	13.398497	54.935188	12.900394	55.943592	20	Ursa Major
284	12.900394	55.943592	12.256754	57.032211	20	Ursa Major
285	12.256754	57.032211	11.061928	61.747654	20	Ursa Major
286	11.061928	61.747654	11.030605	56.37904	20	Ursa Major
287	11.030605	56.37904	11.896551	53.697598	20	Ursa Major
288	11.896551	53.697598	12.256754	57.032211	20	Ursa Major
289	11.061928	61.747654	9.524823	63.065456	20	Ursa Major
290	9.524823	63.065456	8.503771	60.716331	20	Ursa Major
291	8.503771	60.716331	8.986224	48.025318	20	Ursa Major
292	8.986224	48.025318	9.059565	47.142963	20	Ursa Major
293	9.059565	47.142963	10.371684	41.499329	20	Ursa Major
294	10.371684	41.499329	10.284592	42.914536	20	Ursa Major
295	10.284592	42.914536	9.546597	51.680786	20	Ursa Major
296	9.546597	51.680786	9.849514	59.043293	20	Ursa Major
297	9.849514	59.043293	9.524823	63.065456	20	Ursa Major
298	13.791945	49.314472	11.767062	47.778946	20	Ursa Major
299	11.767062	47.778946	11.16086	44.48444	20	Ursa Major
300	11.16086	44.48444	11.307542	33.082581	20	Ursa Major
301	11.307542	33.082581	11.302576	31.535593	20	Ursa Major
302	11.302576	31.535593	10.371684	41.499329	20	Ursa Major
303	6.326163	59.008919	6.953728	58.41877	21	Lynx
304	6.953728	58.41877	7.444551	49.217068	21	Lynx
305	7.444551	49.217068	8.379624	43.201012	21	Lynx
306	8.379624	43.201012	9.009907	41.785809	21	Lynx
307	9.009907	41.785809	9.313203	36.812534	21	Lynx
308	9.313203	36.812534	9.349874	34.394653	21	Lynx
309	5.991566	54.276287	5.277297	46.002777	22	Auriga
310	5.277297	46.002777	5.991566	44.948536	22	Auriga
311	5.991566	44.948536	5.991566	54.276287	22	Auriga
312	5.277297	46.002777	5.032075	43.825539	22	Auriga
313	5.032075	43.825539	5.040478	41.08107	22	Auriga
314	5.040478	41.08107	5.107705	41.230038	22	Auriga
315	5.277297	46.002777	5.107705	41.230038	22	Auriga
316	5.107705	41.230038	4.949188	33.145603	22	Auriga
317	4.949188	33.145603	5.994621	37.196415	22	Auriga
318	5.994621	37.196415	5.991566	44.948536	22	Auriga
319	4.949188	33.145603	5.857498	39.150204	22	Auriga
320	2.844923	55.897758	2.90451	52.769409	23	Perseus
321	2.90451	52.769409	3.079453	53.497063	23	Perseus
322	3.079453	53.497063	2.844923	55.897758	23	Perseus
323	2.90451	52.769409	3.150882	49.612411	23	Perseus
324	3.150882	49.612411	3.405275	49.847324	23	Perseus
325	3.405275	49.847324	3.079453	53.497063	23	Perseus
326	3.150882	49.612411	2.736825	49.217068	23	Perseus
327	2.736825	49.217068	1.72804	50.678112	23	Perseus
328	3.405275	49.847324	3.715053	47.778946	23	Perseus
329	3.715053	47.778946	4.144006	47.71019	23	Perseus
330	4.144006	47.71019	4.247901	48.39201	23	Perseus
331	4.247901	48.39201	4.303669	50.299961	23	Perseus
332	4.303669	50.299961	4.109247	50.345795	23	Perseus
333	4.109247	50.345795	4.144006	47.71019	23	Perseus
334	3.150882	49.612411	3.135985	40.943562	23	Perseus
335	3.135985	40.943562	3.085947	38.829346	23	Perseus
336	3.085947	38.829346	2.858674	35.059284	23	Perseus
337	2.858674	35.059284	2.98396	35.179604	23	Perseus
338	3.135985	40.943562	3.963716	39.992451	23	Perseus
339	3.963716	39.992451	3.982051	35.775482	23	Perseus
340	3.982051	35.775482	3.738353	32.280437	23	Perseus
341	3.738353	32.280437	3.901837	31.885098	23	Perseus
342	3.963716	39.992451	3.752868	42.582218	23	Perseus
343	3.752868	42.582218	3.715053	47.778946	23	Perseus
344	0.139802	29.083334	0.655464	30.859503	24	Andromeda
345	0.655464	30.859503	0.614593	33.718563	24	Andromeda
346	0.655464	30.859503	0.642477	29.312517	24	Andromeda
347	0.614593	33.718563	0.284951	38.680378	24	Andromeda
348	0.642477	29.312517	0.788772	24.264761	24	Andromeda
349	0.788772	24.264761	0.953784	23.411053	24	Andromeda
350	0.614593	33.718563	1.162722	35.609322	24	Andromeda
351	0.642477	29.312517	1.162722	35.609322	24	Andromeda
352	1.162722	35.609322	0.945763	38.497032	24	Andromeda
353	0.945763	38.497032	0.830407	41.08107	24	Andromeda
354	0.830407	41.08107	1.158903	47.246094	24	Andromeda
355	1.158903	47.246094	1.633311	48.615463	24	Andromeda
356	1.162722	35.609322	1.61383	41.396198	24	Andromeda
357	1.61383	41.396198	2.06532	42.335846	24	Andromeda
358	0.284951	38.680378	23.673815	44.335468	24	Andromeda
359	23.673815	44.335468	23.62645	46.461143	24	Andromeda
360	23.673815	44.335468	23.032089	42.318657	24	Andromeda
361	22.393051	52.225098	22.521774	50.282772	25	Lacerta
362	22.521774	50.282772	22.492363	47.71019	25	Lacerta
363	22.492363	47.71019	22.409094	49.46344	25	Lacerta
364	22.409094	49.46344	22.393051	52.225098	25	Lacerta
365	22.492363	47.71019	22.351036	46.535625	25	Lacerta
366	22.351036	46.535625	22.508404	43.12653	25	Lacerta
367	22.508404	43.12653	22.675711	44.260986	25	Lacerta
368	22.675711	44.260986	22.492363	47.71019	25	Lacerta
369	22.508404	43.12653	22.231861	39.7117	25	Lacerta
370	22.231861	39.7117	22.266619	37.752186	25	Lacerta
371	20.690948	45.26366	20.258154	47.693001	26	Cygnus
372	20.258154	47.693001	19.495319	51.726624	26	Cygnus
373	19.495319	51.726624	19.285608	53.365284	26	Cygnus
374	19.285608	53.365284	19.749723	45.126152	26	Cygnus
375	19.749723	45.126152	20.370462	40.244553	26	Cygnus
376	20.690948	45.26366	20.953379	41.167015	26	Cygnus
377	20.953379	41.167015	21.215794	30.23498	26	Cygnus
378	21.215794	30.23498	20.770403	33.964935	26	Cygnus
379	20.770403	33.964935	20.370462	40.244553	26	Cygnus
380	20.690948	45.26366	20.370462	40.244553	26	Cygnus
381	20.690948	45.26366	21.082489	43.928669	26	Cygnus
382	20.953379	41.167015	21.247114	38.044395	26	Cygnus
383	21.247114	38.044395	21.299063	34.893127	26	Cygnus
384	20.370462	40.244553	19.983877	35.076473	26	Cygnus
385	19.983877	35.076473	19.842545	32.916424	26	Cygnus
386	19.842545	32.916424	19.656513	30.143307	26	Cygnus
387	19.656513	30.143307	19.512127	27.960337	26	Cygnus
388	18.615606	38.783508	18.331034	36.061958	27	Lyra
389	18.331034	36.061958	18.834475	33.369057	27	Lyra
390	18.834475	33.369057	18.746624	37.591759	27	Lyra
391	18.746624	37.591759	18.615606	38.783508	27	Lyra
392	18.615606	38.783508	18.739368	39.665863	27	Lyra
393	18.739368	39.665863	18.908581	36.89275	27	Lyra
394	18.908581	36.89275	18.982307	32.675781	27	Lyra
395	18.982307	32.675781	18.834475	33.369057	27	Lyra
396	18.982307	32.675781	19.273005	38.136066	27	Lyra
397	19.273005	38.136066	19.22946	39.133015	27	Lyra
398	19.22946	39.133015	18.922714	43.945858	27	Lyra
399	18.922714	43.945858	18.739368	39.665863	27	Lyra
400	17.657221	46.008507	16.645733	48.913403	28	Hercules
401	16.645733	48.913403	16.328697	46.312172	28	Hercules
402	16.328697	46.312172	16.820293	45.985588	28	Hercules
403	16.820293	45.985588	17.657221	46.008507	28	Hercules
404	17.657221	46.008507	17.937218	37.242252	28	Hercules
405	17.937218	37.242252	17.394405	37.133392	28	Hercules
406	17.394405	37.133392	17.25078	36.801075	28	Hercules
407	17.25078	36.801075	16.714491	38.92675	28	Hercules
408	16.714491	38.92675	16.687366	31.598619	28	Hercules
409	16.687366	31.598619	17.004406	30.9168	28	Hercules
410	17.004406	30.9168	17.25078	36.801075	28	Hercules
411	17.25078	36.801075	17.962429	29.249493	28	Hercules
412	17.962429	29.249493	17.774111	27.725426	28	Hercules
413	17.774111	27.725426	17.004406	30.9168	28	Hercules
414	17.004406	30.9168	16.862314	24.648642	28	Hercules
415	16.862314	24.648642	16.50326	21.485914	28	Hercules
416	16.50326	21.485914	16.365364	19.142517	28	Hercules
417	17.774111	27.725426	17.51206	26.098225	28	Hercules
418	17.51206	26.098225	17.250399	24.831987	28	Hercules
419	17.250399	24.831987	17.243906	14.375509	28	Hercules
420	17.243906	14.375509	17.051773	14.083302	28	Hercules
421	17.962429	29.249493	18.024691	21.600506	28	Hercules
422	18.024691	21.600506	18.146158	20.809826	28	Hercules
423	18.146158	20.809826	18.395212	21.766665	28	Hercules
424	18.395212	21.766665	18.761137	20.551994	28	Hercules
425	18.761137	20.551994	18.783672	18.185678	28	Hercules
426	14.272854	46.082993	14.224342	51.78392	29	Bootes
427	14.224342	51.78392	14.419537	51.846947	29	Bootes
428	14.419537	51.846947	14.272854	46.082993	29	Bootes
429	14.272854	46.082993	14.534516	38.313683	29	Bootes
430	14.534516	38.313683	15.032237	40.382061	29	Bootes
431	15.032237	40.382061	15.257991	33.311764	29	Bootes
432	15.257991	33.311764	14.749572	27.077982	29	Bootes
433	14.749572	27.077982	14.260632	19.182625	29	Bootes
434	14.260632	19.182625	14.530314	30.383949	29	Bootes
435	14.530314	30.383949	14.534516	38.313683	29	Bootes
436	15.257991	33.311764	15.073874	26.951931	29	Bootes
437	15.073874	26.951931	15.034911	24.998146	29	Bootes
438	14.260632	19.182625	13.911122	18.391943	29	Bootes
439	13.911122	18.391943	13.824032	15.796445	29	Bootes
440	13.824032	15.796445	13.787361	17.452293	29	Bootes
441	14.260632	19.182625	14.329007	16.312107	29	Bootes
442	14.329007	16.312107	14.678522	16.415239	29	Bootes
443	14.678522	16.415239	14.685398	13.710878	29	Bootes
444	1.88503	29.581808	2.159285	34.979069	30	Triangulum
445	2.159285	34.979069	2.288774	33.844612	30	Triangulum
446	2.288774	33.844612	1.88503	29.581808	30	Triangulum
447	9.569518	36.377087	10.123394	35.24263	31	Leo Minor
448	10.123394	35.24263	10.464504	36.697945	31	Leo Minor
449	10.464504	36.697945	10.888124	34.211308	31	Leo Minor
450	10.888124	34.211308	10.645183	31.9825	31	Leo Minor
451	10.645183	31.9825	10.431654	33.78159	31	Leo Minor
452	10.431654	33.78159	10.123394	35.24263	31	Leo Minor
453	12.562342	41.350361	12.933628	38.313683	32	Canes Vernatici
454	13.119267	27.633751	12.448511	28.258276	33	Coma Berenices
455	13.119267	27.633751	12.449275	26.831612	33	Coma Berenices
456	13.119267	27.633751	12.374788	25.851852	33	Coma Berenices
457	13.119267	27.633751	12.272035	23.949633	33	Coma Berenices
458	13.119267	27.633751	13.166251	17.515318	33	Coma Berenices
459	15.548676	31.369436	15.463492	29.094793	34	Corona Borealis
460	15.463492	29.094793	15.577707	26.71702	34	Corona Borealis
461	15.577707	26.71702	15.71217	26.29303	34	Corona Borealis
462	15.71217	26.29303	15.826384	26.058117	34	Corona Borealis
463	15.826384	26.058117	15.959315	26.877447	34	Corona Borealis
